Sample,Time(S),CH1(V)
2069,-2.931,0.00984281
2070,-2.93,0.00810396
2071,-2.929,0.0115817
2072,-2.928,0.0115817
2073,-2.927,0.0115817
2074,-2.926,0.0133205
2075,-2.925,0.0133205
2076,-2.924,0.0133205
2077,-2.923,0.0133205
2078,-2.922,0.0150594
2079,-2.921,0.0150594
2080,-2.92,0.0150594
2081,-2.919,0.0167982
2082,-2.918,0.0150594
2083,-2.917,0.0202759
2084,-2.916,0.0202759
2085,-2.915,0.0202759
2086,-2.914,0.0220148
2087,-2.913,0.0220148
2088,-2.912,0.0237536
2089,-2.911,0.0220148
2090,-2.91,0.0254925
2091,-2.909,0.0254925
2092,-2.908,0.0254925
2093,-2.907,0.0254925
2094,-2.906,0.0254925
2095,-2.905,0.0254925
2096,-2.904,0.0254925
2097,-2.903,0.0254925
2098,-2.902,0.0254925
2099,-2.901,0.0254925
2100,-2.9,0.0254925
2101,-2.899,0.0237536
2102,-2.898,0.0237536
2103,-2.897,0.0237536
2104,-2.896,0.0237536
2105,-2.895,0.0237536
2106,-2.894,0.0237536
2107,-2.893,0.0237536
2108,-2.892,0.0237536
2109,-2.891,0.0237536
2110,-2.89,0.0237536
2111,-2.889,0.0220148
2112,-2.888,0.0220148
2113,-2.887,0.0220148
2114,-2.886,0.0220148
2115,-2.885,0.0220148
2116,-2.884,0.0220148
2117,-2.883,0.0167982
2118,-2.882,0.0202759
2119,-2.881,0.0202759
2120,-2.88,0.0150594
2121,-2.879,0.0167982
2122,-2.878,0.0150594
2123,-2.877,0.0150594
2124,-2.876,0.0115817
2125,-2.875,0.0115817
2126,-2.874,0.0115817
2127,-2.873,0.00984281
2128,-2.872,0.00636511
2129,-2.871,0.00636511
2130,-2.87,0.00462626
2131,-2.869,0.00288741
2132,-2.868,0.00288741
2133,-2.867,0.00114856
2134,-2.866,-0.00232914
2135,-2.865,-0.00232914
2136,-2.864,-0.00406799
2137,-2.863,-0.00406799
2138,-2.862,-0.00928454
2139,-2.861,-0.00754569
2140,-2.86,-0.0110234
2141,-2.859,-0.00928454
2142,-2.858,-0.0127622
2143,-2.857,-0.0110234
2144,-2.856,-0.0110234
2145,-2.855,-0.0110234
2146,-2.854,-0.0110234
2147,-2.853,-0.0145011
2148,-2.852,-0.0127622
2149,-2.851,-0.0127622
2150,-2.85,-0.0127622
2151,-2.849,-0.0127622
2152,-2.848,-0.0127622
2153,-2.847,-0.0127622
2154,-2.846,-0.0127622
2155,-2.845,-0.0127622
2156,-2.844,-0.0127622
2157,-2.843,-0.0145011
2158,-2.842,-0.0110234
2159,-2.841,-0.0110234
2160,-2.84,-0.0110234
2161,-2.839,-0.0110234
2162,-2.838,-0.0110234
2163,-2.837,-0.0110234
2164,-2.836,-0.00754569
2165,-2.835,-0.00754569
2166,-2.834,-0.00754569
2167,-2.833,-0.00232914
2168,-2.832,-0.000590291
2169,-2.831,-0.000590291
2170,-2.83,0.00114856
2171,-2.829,0.00288741
2172,-2.828,0.00288741
2173,-2.827,0.00636511
2174,-2.826,0.00810396
2175,-2.825,0.00810396
2176,-2.824,0.00984281
2177,-2.823,0.00984281
2178,-2.822,0.0115817
2179,-2.821,0.0115817
2180,-2.82,0.0115817
2181,-2.819,0.0133205
2182,-2.818,0.0133205
2183,-2.817,0.00984281
2184,-2.816,0.0115817
2185,-2.815,0.0115817
2186,-2.814,0.00810396
2187,-2.813,0.00810396
2188,-2.812,0.00810396
2189,-2.811,0.00462626
2190,-2.81,0.00462626
2191,-2.809,0.00288741
2192,-2.808,0.00288741
2193,-2.807,0.00114856
2194,-2.806,-0.000590291
2195,-2.805,-0.00406799
2196,-2.804,-0.00406799
2197,-2.803,-0.00754569
2198,-2.802,-0.00754569
2199,-2.801,-0.00928454
2200,-2.8,-0.0127622
2201,-2.799,-0.0127622
2202,-2.798,-0.0127622
2203,-2.797,-0.0145011
2204,-2.796,-0.0179788
2205,-2.795,-0.0179788
2206,-2.794,-0.0179788
2207,-2.793,-0.0197176
2208,-2.792,-0.0197176
2209,-2.791,-0.0231954
2210,-2.79,-0.0214565
2211,-2.789,-0.0249342
2212,-2.788,-0.0231954
2213,-2.787,-0.0231954
2214,-2.786,-0.0266731
2215,-2.785,-0.0249342
2216,-2.784,-0.0249342
2217,-2.783,-0.0249342
2218,-2.782,-0.0249342
2219,-2.781,-0.0249342
2220,-2.78,-0.0249342
2221,-2.779,-0.0249342
2222,-2.778,-0.0249342
2223,-2.777,-0.0249342
2224,-2.776,-0.0249342
2225,-2.775,-0.0249342
2226,-2.774,-0.0249342
2227,-2.773,-0.0249342
2228,-2.772,-0.0249342
2229,-2.771,-0.0231954
2230,-2.77,-0.0231954
2231,-2.769,-0.0231954
2232,-2.768,-0.0231954
2233,-2.767,-0.0214565
2234,-2.766,-0.0214565
2235,-2.765,-0.0214565
2236,-2.764,-0.0214565
2237,-2.763,-0.0214565
2238,-2.762,-0.0214565
2239,-2.761,-0.0249342
2240,-2.76,-0.0231954
2241,-2.759,-0.0266731
2242,-2.758,-0.0249342
2243,-2.757,-0.0284119
2244,-2.756,-0.0284119
2245,-2.755,-0.0284119
2246,-2.754,-0.0301508
2247,-2.753,-0.0353673
2248,-2.752,-0.0353673
2249,-2.751,-0.0353673
2250,-2.75,-0.038845
2251,-2.749,-0.038845
2252,-2.748,-0.0405839
2253,-2.747,-0.0405839
2254,-2.746,-0.0405839
2255,-2.745,-0.0423227
2256,-2.744,-0.0405839
2257,-2.743,-0.0440616
2258,-2.742,-0.0440616
2259,-2.741,-0.0440616
2260,-2.74,-0.0405839
2261,-2.739,-0.0423227
2262,-2.738,-0.0405839
2263,-2.737,-0.0405839
2264,-2.736,-0.0405839
2265,-2.735,-0.038845
2266,-2.734,-0.038845
2267,-2.733,-0.0353673
2268,-2.732,-0.0353673
2269,-2.731,-0.0336285
2270,-2.73,-0.0336285
2271,-2.729,-0.0284119
2272,-2.728,-0.0284119
2273,-2.727,-0.0266731
2274,-2.726,-0.0266731
2275,-2.725,-0.0231954
2276,-2.724,-0.0214565
2277,-2.723,-0.0214565
2278,-2.722,-0.0214565
2279,-2.721,-0.0179788
2280,-2.72,-0.0197176
2281,-2.719,-0.0162399
2282,-2.718,-0.0179788
2283,-2.717,-0.0145011
2284,-2.716,-0.0145011
2285,-2.715,-0.0145011
2286,-2.714,-0.0162399
2287,-2.713,-0.0127622
2288,-2.712,-0.0127622
2289,-2.711,-0.0127622
2290,-2.71,-0.0145011
2291,-2.709,-0.0145011
2292,-2.708,-0.0145011
2293,-2.707,-0.0145011
2294,-2.706,-0.0145011
2295,-2.705,-0.0145011
2296,-2.704,-0.0179788
2297,-2.703,-0.0162399
2298,-2.702,-0.0179788
2299,-2.701,-0.0179788
2300,-2.7,-0.0179788
2301,-2.699,-0.0179788
2302,-2.698,-0.0214565
2303,-2.697,-0.0197176
2304,-2.696,-0.0197176
2305,-2.695,-0.0197176
2306,-2.694,-0.0197176
2307,-2.693,-0.0231954
2308,-2.692,-0.0214565
2309,-2.691,-0.0214565
2310,-2.69,-0.0214565
2311,-2.689,-0.0231954
2312,-2.688,-0.0231954
2313,-2.687,-0.0231954
2314,-2.686,-0.0231954
2315,-2.685,-0.0231954
2316,-2.684,-0.0231954
2317,-2.683,-0.0231954
2318,-2.682,-0.0231954
2319,-2.681,-0.0231954
2320,-2.68,-0.0231954
2321,-2.679,-0.0231954
2322,-2.678,-0.0231954
2323,-2.677,-0.0249342
2324,-2.676,-0.0214565
2325,-2.675,-0.0214565
2326,-2.674,-0.0231954
2327,-2.673,-0.0197176
2328,-2.672,-0.0197176
2329,-2.671,-0.0214565
2330,-2.67,-0.0179788
2331,-2.669,-0.0179788
2332,-2.668,-0.0179788
2333,-2.667,-0.0179788
2334,-2.666,-0.0179788
2335,-2.665,-0.0179788
2336,-2.664,-0.0179788
2337,-2.663,-0.0179788
2338,-2.662,-0.0179788
2339,-2.661,-0.0179788
2340,-2.66,-0.0179788
2341,-2.659,-0.0179788
2342,-2.658,-0.0179788
2343,-2.657,-0.0179788
2344,-2.656,-0.0179788
2345,-2.655,-0.0197176
2346,-2.654,-0.0162399
2347,-2.653,-0.0162399
2348,-2.652,-0.0162399
2349,-2.651,-0.0179788
2350,-2.65,-0.0145011
2351,-2.649,-0.0145011
2352,-2.648,-0.0145011
2353,-2.647,-0.0145011
2354,-2.646,-0.0145011
2355,-2.645,-0.0110234
2356,-2.644,-0.0110234
2357,-2.643,-0.0110234
2358,-2.642,-0.0110234
2359,-2.641,-0.00754569
2360,-2.64,-0.00928454
2361,-2.639,-0.00406799
2362,-2.638,-0.00406799
2363,-2.637,-0.00406799
2364,-2.636,-0.00406799
2365,-2.635,-0.00232914
2366,-2.634,-0.00232914
2367,-2.633,-0.00406799
2368,-2.632,-0.000590291
2369,-2.631,-0.000590291
2370,-2.63,-0.000590291
2371,-2.629,-0.000590291
2372,-2.628,-0.000590291
2373,-2.627,-0.000590291
2374,-2.626,-0.00232914
2375,-2.625,-0.00232914
2376,-2.624,-0.00232914
2377,-2.623,-0.00232914
2378,-2.622,-0.00232914
2379,-2.621,-0.00406799
2380,-2.62,-0.00406799
2381,-2.619,-0.00406799
2382,-2.618,-0.00406799
2383,-2.617,-0.00928454
2384,-2.616,-0.00754569
2385,-2.615,-0.00754569
2386,-2.614,-0.0110234
2387,-2.613,-0.00928454
2388,-2.612,-0.00928454
2389,-2.611,-0.0127622
2390,-2.61,-0.0110234
2391,-2.609,-0.0110234
2392,-2.608,-0.0110234
2393,-2.607,-0.0110234
2394,-2.606,-0.0110234
2395,-2.605,-0.0110234
2396,-2.604,-0.0110234
2397,-2.603,-0.0110234
2398,-2.602,-0.0127622
2399,-2.601,-0.00928454
2400,-2.6,-0.0110234
2401,-2.599,-0.00754569
2402,-2.598,-0.00754569
2403,-2.597,-0.00754569
2404,-2.596,-0.00232914
2405,-2.595,-0.000590291
2406,-2.594,0.00114856
2407,-2.593,0.00288741
2408,-2.592,0.00288741
2409,-2.591,0.00462626
2410,-2.59,0.00636511
2411,-2.589,0.00810396
2412,-2.588,0.00984281
2413,-2.587,0.0115817
2414,-2.586,0.0133205
2415,-2.585,0.0150594
2416,-2.584,0.0150594
2417,-2.583,0.0202759
2418,-2.582,0.0220148
2419,-2.581,0.0220148
2420,-2.58,0.0220148
2421,-2.579,0.0254925
2422,-2.578,0.0237536
2423,-2.577,0.0272313
2424,-2.576,0.0272313
2425,-2.575,0.0254925
2426,-2.574,0.0289702
2427,-2.573,0.0289702
2428,-2.572,0.0289702
2429,-2.571,0.0289702
2430,-2.57,0.0289702
2431,-2.569,0.0289702
2432,-2.568,0.0289702
2433,-2.567,0.0289702
2434,-2.566,0.0289702
2435,-2.565,0.0289702
2436,-2.564,0.0289702
2437,-2.563,0.0254925
2438,-2.562,0.0272313
2439,-2.561,0.0272313
2440,-2.56,0.0272313
2441,-2.559,0.0272313
2442,-2.558,0.0272313
2443,-2.557,0.0237536
2444,-2.556,0.0254925
2445,-2.555,0.0254925
2446,-2.554,0.0254925
2447,-2.553,0.0254925
2448,-2.552,0.0254925
2449,-2.551,0.0254925
2450,-2.55,0.0254925
2451,-2.549,0.0254925
2452,-2.548,0.0237536
2453,-2.547,0.0272313
2454,-2.546,0.0272313
2455,-2.545,0.0272313
2456,-2.544,0.0272313
2457,-2.543,0.0254925
2458,-2.542,0.0289702
2459,-2.541,0.0289702
2460,-2.54,0.0289702
2461,-2.539,0.0289702
2462,-2.538,0.0289702
2463,-2.537,0.0289702
2464,-2.536,0.030709
2465,-2.535,0.030709
2466,-2.534,0.030709
2467,-2.533,0.030709
2468,-2.532,0.030709
2469,-2.531,0.0289702
2470,-2.53,0.0289702
2471,-2.529,0.0289702
2472,-2.528,0.0289702
2473,-2.527,0.0289702
2474,-2.526,0.0272313
2475,-2.525,0.0272313
2476,-2.524,0.0272313
2477,-2.523,0.0237536
2478,-2.522,0.0254925
2479,-2.521,0.0220148
2480,-2.52,0.0237536
2481,-2.519,0.0202759
2482,-2.518,0.0220148
2483,-2.517,0.0202759
2484,-2.516,0.0202759
2485,-2.515,0.0167982
2486,-2.514,0.0167982
2487,-2.513,0.0150594
2488,-2.512,0.0150594
2489,-2.511,0.0133205
2490,-2.51,0.0133205
2491,-2.509,0.0115817
2492,-2.508,0.0115817
2493,-2.507,0.00810396
2494,-2.506,0.00984281
2495,-2.505,0.00636511
2496,-2.504,0.00810396
2497,-2.503,0.00462626
2498,-2.502,0.00636511
2499,-2.501,0.00288741
2500,-2.5,0.00462626
2501,-2.499,0.00462626
2502,-2.498,0.00114856
2503,-2.497,0.00288741
2504,-2.496,0.00288741
2505,-2.495,0.00288741
2506,-2.494,0.00288741
2507,-2.493,0.00288741
2508,-2.492,0.00288741
2509,-2.491,0.00288741
2510,-2.49,0.00114856
2511,-2.489,0.00462626
2512,-2.488,0.00462626
2513,-2.487,0.00462626
2514,-2.486,0.00462626
2515,-2.485,0.00810396
2516,-2.484,0.00810396
2517,-2.483,0.00984281
2518,-2.482,0.0115817
2519,-2.481,0.0150594
2520,-2.48,0.0167982
2521,-2.479,0.0202759
2522,-2.478,0.0237536
2523,-2.477,0.0237536
2524,-2.476,0.0254925
2525,-2.475,0.0289702
2526,-2.474,0.030709
2527,-2.473,0.0324479
2528,-2.472,0.0324479
2529,-2.471,0.0341867
2530,-2.47,0.0341867
2531,-2.469,0.0359256
2532,-2.468,0.0359256
2533,-2.467,0.0341867
2534,-2.466,0.0341867
2535,-2.465,0.0324479
2536,-2.464,0.030709
2537,-2.463,0.0289702
2538,-2.462,0.0289702
2539,-2.461,0.0254925
2540,-2.46,0.0220148
2541,-2.459,0.0167982
2542,-2.458,0.0150594
2543,-2.457,0.0115817
2544,-2.456,0.00810396
2545,-2.455,0.00462626
2546,-2.454,0.00114856
2547,-2.453,-0.00232914
2548,-2.452,-0.00406799
2549,-2.451,-0.00928454
2550,-2.45,-0.0127622
2551,-2.449,-0.0145011
2552,-2.448,-0.0179788
2553,-2.447,-0.0197176
2554,-2.446,-0.0231954
2555,-2.445,-0.0249342
2556,-2.444,-0.0266731
2557,-2.443,-0.0284119
2558,-2.442,-0.0284119
2559,-2.441,-0.0336285
2560,-2.44,-0.0336285
2561,-2.439,-0.0336285
2562,-2.438,-0.0353673
2563,-2.437,-0.0353673
2564,-2.436,-0.0353673
2565,-2.435,-0.0353673
2566,-2.434,-0.0353673
2567,-2.433,-0.0353673
2568,-2.432,-0.0336285
2569,-2.431,-0.0336285
2570,-2.43,-0.0301508
2571,-2.429,-0.0301508
2572,-2.428,-0.0301508
2573,-2.427,-0.0266731
2574,-2.426,-0.0266731
2575,-2.425,-0.0266731
2576,-2.424,-0.0231954
2577,-2.423,-0.0231954
2578,-2.422,-0.0231954
2579,-2.421,-0.0197176
2580,-2.42,-0.0197176
2581,-2.419,-0.0197176
2582,-2.418,-0.0162399
2583,-2.417,-0.0145011
2584,-2.416,-0.0145011
2585,-2.415,-0.0127622
2586,-2.414,-0.0127622
2587,-2.413,-0.00928454
2588,-2.412,-0.00754569
2589,-2.411,-0.00406799
2590,-2.41,-0.000590291
2591,-2.409,-0.000590291
2592,-2.408,0.00114856
2593,-2.407,0.00462626
2594,-2.406,0.00636511
2595,-2.405,0.00984281
2596,-2.404,0.0115817
2597,-2.403,0.0150594
2598,-2.402,0.0167982
2599,-2.401,0.0220148
2600,-2.4,0.0237536
2601,-2.399,0.0272313
2602,-2.398,0.030709
2603,-2.397,0.030709
2604,-2.396,0.0359256
2605,-2.395,0.0359256
2606,-2.394,0.0394033
2607,-2.393,0.0411421
2608,-2.392,0.0446198
2609,-2.391,0.0463587
2610,-2.39,0.0480975
2611,-2.389,0.0498364
2612,-2.388,0.0480975
2613,-2.387,0.0515752
2614,-2.386,0.0515752
2615,-2.385,0.0515752
2616,-2.384,0.0498364
2617,-2.383,0.0498364
2618,-2.382,0.0480975
2619,-2.381,0.0463587
2620,-2.38,0.0446198
2621,-2.379,0.0446198
2622,-2.378,0.0376644
2623,-2.377,0.0376644
2624,-2.376,0.0324479
2625,-2.375,0.0289702
2626,-2.374,0.0289702
2627,-2.373,0.0237536
2628,-2.372,0.0202759
2629,-2.371,0.0150594
2630,-2.37,0.0115817
2631,-2.369,0.00810396
2632,-2.368,0.00462626
2633,-2.367,0.00114856
2634,-2.366,-0.00232914
2635,-2.365,-0.00754569
2636,-2.364,-0.0110234
2637,-2.363,-0.0145011
2638,-2.362,-0.0162399
2639,-2.361,-0.0197176
2640,-2.36,-0.0214565
2641,-2.359,-0.0231954
2642,-2.358,-0.0249342
2643,-2.357,-0.0266731
2644,-2.356,-0.0266731
2645,-2.355,-0.0284119
2646,-2.354,-0.0284119
2647,-2.353,-0.0284119
2648,-2.352,-0.0284119
2649,-2.351,-0.0284119
2650,-2.35,-0.0266731
2651,-2.349,-0.0266731
2652,-2.348,-0.0266731
2653,-2.347,-0.0231954
2654,-2.346,-0.0214565
2655,-2.345,-0.0197176
2656,-2.344,-0.0162399
2657,-2.343,-0.0162399
2658,-2.342,-0.0127622
2659,-2.341,-0.0110234
2660,-2.34,-0.00754569
2661,-2.339,-0.00232914
2662,-2.338,-0.000590291
2663,-2.337,0.00288741
2664,-2.336,0.00636511
2665,-2.335,0.00984281
2666,-2.334,0.0133205
2667,-2.333,0.0150594
2668,-2.332,0.0220148
2669,-2.331,0.0220148
2670,-2.33,0.0254925
2671,-2.329,0.0289702
2672,-2.328,0.030709
2673,-2.327,0.0341867
2674,-2.326,0.0376644
2675,-2.325,0.0376644
2676,-2.324,0.0394033
2677,-2.323,0.0411421
2678,-2.322,0.0446198
2679,-2.321,0.0446198
2680,-2.32,0.0480975
2681,-2.319,0.0480975
2682,-2.318,0.0463587
2683,-2.317,0.0498364
2684,-2.316,0.0480975
2685,-2.315,0.0480975
2686,-2.314,0.0480975
2687,-2.313,0.0480975
2688,-2.312,0.0446198
2689,-2.311,0.0463587
2690,-2.31,0.0411421
2691,-2.309,0.0411421
2692,-2.308,0.0394033
2693,-2.307,0.0376644
2694,-2.306,0.0359256
2695,-2.305,0.0359256
2696,-2.304,0.0324479
2697,-2.303,0.030709
2698,-2.302,0.0272313
2699,-2.301,0.0254925
2700,-2.3,0.0220148
2701,-2.299,0.0202759
2702,-2.298,0.0150594
2703,-2.297,0.0133205
2704,-2.296,0.00984281
2705,-2.295,0.00810396
2706,-2.294,0.00462626
2707,-2.293,0.00288741
2708,-2.292,-0.000590291
2709,-2.291,-0.000590291
2710,-2.29,-0.00406799
2711,-2.289,-0.00928454
2712,-2.288,-0.0110234
2713,-2.287,-0.0110234
2714,-2.286,-0.0145011
2715,-2.285,-0.0162399
2716,-2.284,-0.0179788
2717,-2.283,-0.0214565
2718,-2.282,-0.0214565
2719,-2.281,-0.0214565
2720,-2.28,-0.0249342
2721,-2.279,-0.0231954
2722,-2.278,-0.0266731
2723,-2.277,-0.0249342
2724,-2.276,-0.0266731
2725,-2.275,-0.0231954
2726,-2.274,-0.0231954
2727,-2.273,-0.0231954
2728,-2.272,-0.0214565
2729,-2.271,-0.0197176
2730,-2.27,-0.0179788
2731,-2.269,-0.0162399
2732,-2.268,-0.0145011
2733,-2.267,-0.0127622
2734,-2.266,-0.0110234
2735,-2.265,-0.00754569
2736,-2.264,-0.00232914
2737,-2.263,-0.00232914
2738,-2.262,0.00114856
2739,-2.261,0.00462626
2740,-2.26,0.00462626
2741,-2.259,0.00810396
2742,-2.258,0.0115817
2743,-2.257,0.0115817
2744,-2.256,0.0133205
2745,-2.255,0.0167982
2746,-2.254,0.0167982
2747,-2.253,0.0202759
2748,-2.252,0.0202759
2749,-2.251,0.0237536
2750,-2.25,0.0220148
2751,-2.249,0.0254925
2752,-2.248,0.0254925
2753,-2.247,0.0237536
2754,-2.246,0.0272313
2755,-2.245,0.0272313
2756,-2.244,0.0272313
2757,-2.243,0.0272313
2758,-2.242,0.0272313
2759,-2.241,0.0272313
2760,-2.24,0.0272313
2761,-2.239,0.0254925
2762,-2.238,0.0254925
2763,-2.237,0.0254925
2764,-2.236,0.0254925
2765,-2.235,0.0254925
2766,-2.234,0.0237536
2767,-2.233,0.0237536
2768,-2.232,0.0237536
2769,-2.231,0.0237536
2770,-2.23,0.0237536
2771,-2.229,0.0237536
2772,-2.228,0.0237536
2773,-2.227,0.0237536
2774,-2.226,0.0237536
2775,-2.225,0.0220148
2776,-2.224,0.0254925
2777,-2.223,0.0237536
2778,-2.222,0.0272313
2779,-2.221,0.0272313
2780,-2.22,0.0272313
2781,-2.219,0.030709
2782,-2.218,0.030709
2783,-2.217,0.0324479
2784,-2.216,0.0341867
2785,-2.215,0.0359256
2786,-2.214,0.0376644
2787,-2.213,0.0394033
2788,-2.212,0.0446198
2789,-2.211,0.0463587
2790,-2.21,0.0498364
2791,-2.209,0.0498364
2792,-2.208,0.0515752
2793,-2.207,0.0550529
2794,-2.206,0.0567918
2795,-2.205,0.0585306
2796,-2.204,0.0602695
2797,-2.203,0.0620083
2798,-2.202,0.0637472
2799,-2.201,0.0620083
2800,-2.2,0.065486
2801,-2.199,0.065486
2802,-2.198,0.065486
2803,-2.197,0.065486
2804,-2.196,0.065486
2805,-2.195,0.065486
2806,-2.194,0.0637472
2807,-2.193,0.0637472
2808,-2.192,0.0620083
2809,-2.191,0.0620083
2810,-2.19,0.0602695
2811,-2.189,0.0585306
2812,-2.188,0.0567918
2813,-2.187,0.0550529
2814,-2.186,0.0533141
2815,-2.185,0.0515752
2816,-2.184,0.0498364
2817,-2.183,0.0463587
2818,-2.182,0.0446198
2819,-2.181,0.0446198
2820,-2.18,0.0394033
2821,-2.179,0.0376644
2822,-2.178,0.0341867
2823,-2.177,0.0324479
2824,-2.176,0.0324479
2825,-2.175,0.0289702
2826,-2.174,0.0272313
2827,-2.173,0.0254925
2828,-2.172,0.0237536
2829,-2.171,0.0220148
2830,-2.17,0.0167982
2831,-2.169,0.0167982
2832,-2.168,0.0150594
2833,-2.167,0.0150594
2834,-2.166,0.0133205
2835,-2.165,0.0133205
2836,-2.164,0.0115817
2837,-2.163,0.0115817
2838,-2.162,0.0115817
2839,-2.161,0.00810396
2840,-2.16,0.00984281
2841,-2.159,0.00984281
2842,-2.158,0.00984281
2843,-2.157,0.00984281
2844,-2.156,0.00984281
2845,-2.155,0.00984281
2846,-2.154,0.00984281
2847,-2.153,0.00984281
2848,-2.152,0.00810396
2849,-2.151,0.0115817
2850,-2.15,0.0115817
2851,-2.149,0.0115817
2852,-2.148,0.0133205
2853,-2.147,0.0133205
2854,-2.146,0.0150594
2855,-2.145,0.0150594
2856,-2.144,0.0150594
2857,-2.143,0.0202759
2858,-2.142,0.0202759
2859,-2.141,0.0220148
2860,-2.14,0.0220148
2861,-2.139,0.0254925
2862,-2.138,0.0272313
2863,-2.137,0.0272313
2864,-2.136,0.0289702
2865,-2.135,0.030709
2866,-2.134,0.030709
2867,-2.133,0.0341867
2868,-2.132,0.0341867
2869,-2.131,0.0359256
2870,-2.13,0.0359256
2871,-2.129,0.0376644
2872,-2.128,0.0376644
2873,-2.127,0.0376644
2874,-2.126,0.0376644
2875,-2.125,0.0376644
2876,-2.124,0.0376644
2877,-2.123,0.0376644
2878,-2.122,0.0376644
2879,-2.121,0.0341867
2880,-2.12,0.0359256
2881,-2.119,0.0341867
2882,-2.118,0.0341867
2883,-2.117,0.0324479
2884,-2.116,0.0324479
2885,-2.115,0.0289702
2886,-2.114,0.0289702
2887,-2.113,0.0289702
2888,-2.112,0.0254925
2889,-2.111,0.0254925
2890,-2.11,0.0237536
2891,-2.109,0.0220148
2892,-2.108,0.0202759
2893,-2.107,0.0202759
2894,-2.106,0.0150594
2895,-2.105,0.0115817
2896,-2.104,0.00984281
2897,-2.103,0.00636511
2898,-2.102,0.00462626
2899,-2.101,0.00114856
2900,-2.1,-0.00232914
2901,-2.099,-0.00406799
2902,-2.098,-0.00928454
2903,-2.097,-0.0127622
2904,-2.096,-0.0145011
2905,-2.095,-0.0179788
2906,-2.094,-0.0214565
2907,-2.093,-0.0231954
2908,-2.092,-0.0266731
2909,-2.091,-0.0284119
2910,-2.09,-0.0301508
2911,-2.089,-0.0353673
2912,-2.088,-0.0371062
2913,-2.087,-0.038845
2914,-2.086,-0.0405839
2915,-2.085,-0.0405839
2916,-2.084,-0.0440616
2917,-2.083,-0.0440616
2918,-2.082,-0.0440616
2919,-2.081,-0.0458004
2920,-2.08,-0.0458004
2921,-2.079,-0.0458004
2922,-2.078,-0.0458004
2923,-2.077,-0.0458004
2924,-2.076,-0.0458004
2925,-2.075,-0.0423227
2926,-2.074,-0.0423227
2927,-2.073,-0.0423227
2928,-2.072,-0.0423227
2929,-2.071,-0.0405839
2930,-2.07,-0.0405839
2931,-2.069,-0.038845
2932,-2.068,-0.038845
2933,-2.067,-0.0371062
2934,-2.066,-0.0371062
2935,-2.065,-0.0371062
2936,-2.064,-0.0336285
2937,-2.063,-0.0353673
2938,-2.062,-0.0336285
2939,-2.061,-0.0336285
2940,-2.06,-0.0336285
2941,-2.059,-0.0301508
2942,-2.058,-0.0301508
2943,-2.057,-0.0301508
2944,-2.056,-0.0301508
2945,-2.055,-0.0301508
2946,-2.054,-0.0284119
2947,-2.053,-0.0284119
2948,-2.052,-0.0284119
2949,-2.051,-0.0266731
2950,-2.05,-0.0284119
2951,-2.049,-0.0249342
2952,-2.048,-0.0249342
2953,-2.047,-0.0249342
2954,-2.046,-0.0249342
2955,-2.045,-0.0249342
2956,-2.044,-0.0249342
2957,-2.043,-0.0231954
2958,-2.042,-0.0231954
2959,-2.041,-0.0231954
2960,-2.04,-0.0231954
2961,-2.039,-0.0249342
2962,-2.038,-0.0214565
2963,-2.037,-0.0214565
2964,-2.036,-0.0214565
2965,-2.035,-0.0214565
2966,-2.034,-0.0197176
2967,-2.033,-0.0197176
2968,-2.032,-0.0179788
2969,-2.031,-0.0179788
2970,-2.03,-0.0162399
2971,-2.029,-0.0162399
2972,-2.028,-0.0127622
2973,-2.027,-0.0110234
2974,-2.026,-0.00928454
2975,-2.025,-0.00754569
2976,-2.024,-0.00406799
2977,-2.023,-0.00232914
2978,-2.022,-0.00232914
2979,-2.021,-0.000590291
2980,-2.02,0.00114856
2981,-2.019,0.00114856
2982,-2.018,0.00462626
2983,-2.017,0.00462626
2984,-2.016,0.00462626
2985,-2.015,0.00462626
2986,-2.014,0.00636511
2987,-2.013,0.00462626
2988,-2.012,0.00462626
2989,-2.011,0.00462626
2990,-2.01,0.00462626
2991,-2.009,0.00114856
2992,-2.008,0.00288741
2993,-2.007,0.00114856
2994,-2.006,-0.00232914
2995,-2.005,-0.00232914
2996,-2.004,-0.00406799
2997,-2.003,-0.00406799
2998,-2.002,-0.00754569
2999,-2.001,-0.00928454
3000,-2,-0.0110234
3001,-1.999,-0.0127622
3002,-1.998,-0.0145011
3003,-1.997,-0.0162399
3004,-1.996,-0.0179788
3005,-1.995,-0.0197176
3006,-1.994,-0.0214565
3007,-1.993,-0.0249342
3008,-1.992,-0.0249342
3009,-1.991,-0.0249342
3010,-1.99,-0.0284119
3011,-1.989,-0.0266731
3012,-1.988,-0.0301508
3013,-1.987,-0.0284119
3014,-1.986,-0.0284119
3015,-1.985,-0.0284119
3016,-1.984,-0.0284119
3017,-1.983,-0.0284119
3018,-1.982,-0.0284119
3019,-1.981,-0.0284119
3020,-1.98,-0.0284119
3021,-1.979,-0.0301508
3022,-1.978,-0.0266731
3023,-1.977,-0.0284119
3024,-1.976,-0.0249342
3025,-1.975,-0.0266731
3026,-1.974,-0.0231954
3027,-1.973,-0.0231954
3028,-1.972,-0.0214565
3029,-1.971,-0.0214565
3030,-1.97,-0.0197176
3031,-1.969,-0.0197176
3032,-1.968,-0.0179788
3033,-1.967,-0.0179788
3034,-1.966,-0.0179788
3035,-1.965,-0.0179788
